Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
130,2,7,90,0.5,1,0.8727,1
131,1,7,35,1,1,0.51122,0
132,1,4,25,0.068,0,0.91719,1
133,2,7,35,1,0,1.0925,1
134,2,4,25,0.068,0,2.4177,1
135,1,10,65,1,0,1.0694,1
136,2,10,65,1,1,0.95768,1
137,1,21,35,0.5,0,2.7777,0
138,1,10,35,1,0,0.95975,1
139,1,21,35,1,1,0.51339,1
140,1,15,75,1,1,0.51633,1
141,1,18,35,0.068,1,0.82337,1
142,1,7,18,0.5,0,0.68441,1
143,1,4,90,0.5,0,0.64288,1
144,2,21,35,0.5,1,0.63981,0
145,2,10,35,1,0,0.7383,1
146,2,21,35,1,0,1.0151,1
147,1,7,75,1,0,1.3654,1
148,1,10,35,1,0,1.9077,1
149,1,21,75,0.5,1,1.78,1
150,2,15,75,1,1,1.3839,1
151,2,18,35,0.068,0,1.9461,1
152,1,4,90,0.5,0,0.59397,1
153,1,4,25,1,0,0.50025,1
154,2,7,18,0.5,0,0.38065,1
155,2,4,90,0.5,1,0.93244,1
156,1,7,35,0.068,1,0.062238,0
157,1,18,65,1,1,0.53931,1
158,1,15,18,1,1,0.46823,1
159,1,15,75,0.5,1,0.4678,1
160,1,7,90,1,0,0.53749,1
161,2,7,75,1,1,0.57763,1
162,1,4,25,0.068,0,0.91296,1
163,2,10,35,1,0,0.46687,1
164,2,21,75,0.5,1,1.0317,1
165,1,21,65,0.068,0,2.2139,0
166,2,4,90,0.5,1,0.8931,1
167,2,4,25,1,0,0.3519,1
168,2,7,35,0.068,0,0.77416,1
169,2,18,65,1,1,0.77829,1
170,2,15,18,1,0,1.1749,1
171,1,21,25,0.5,1,0.97199,1
172,1,18,75,0.5,1,0.84068,1
173,1,21,90,0.068,1,0.58959,1
174,2,15,75,0.5,1,2.0501,1
175,2,7,90,1,0,3.2358,0
176,2,4,25,0.068,0,0.65324,1
177,1,15,75,1,1,0.73393,1
178,2,21,65,0.068,1,1.0921,1
179,2,21,25,0.5,0,0.88943,1
180,2,18,75,0.5,1,0.9265,1
181,2,21,90,0.068,1,0.63334,1
182,1,15,18,1,1,1.334,1
183,1,10,65,1,0,0.63882,1
184,2,15,75,1,1,0.52735,1
185,1,10,90,0.068,0,0.67246,1
186,2,15,18,1,0,0.4927,1
187,1,4,90,1,0,0.50623,1
188,2,10,65,1,1,0.49514,1
189,2,10,90,0.068,1,0.5949,1
190,2,4,90,1,1,0.45064,1
191,1,7,25,0.5,0,0.42551,1
192,1,10,65,1,0,0.82583,1
193,1,7,75,0.068,0,0.88722,1
194,1,18,18,0.5,1,0.70585,1
195,2,7,25,0.5,0,0.51552,1
196,2,10,65,1,1,0.93836,1
197,2,7,75,0.068,0,2.9941,0
198,1,7,18,1,0,0.33793,1
199,1,15,90,0.5,0,0.54602,0
200,2,18,18,0.5,0,0.65022,1
201,1,7,18,1,0,0.69379,1
202,2,7,18,1,0,0.32382,1
203,1,18,75,1,1,0.49213,1
204,2,15,90,0.5,1,0.96075,1
205,2,7,18,1,0,0.44285,1
206,1,18,18,0.068,1,0.65508,1
207,1,4,25,0.5,0,0.60783,1
208,2,18,75,1,1,0.45498,1
209,2,18,18,0.068,0,2.381,1
210,2,4,25,0.5,0,0.532,1
211,1,18,75,0.5,1,0.44446,1
212,1,7,35,0.5,0,0.49887,1
213,2,18,75,0.5,1,0.61793,1
214,2,7,35,0.5,0,1.2047,1
215,2,15,18,0.5,0,0.6391,1
216,1,15,18,0.5,1,1.0819,1
