Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
203,2,10,25,0.068,1,1.1106,0
204,2,4,35,1,0,0.57006,1
205,2,21,35,0.068,1,0.47125,0
206,2,18,65,1,1,0.54416,1
207,1,18,90,0.068,0,0.19404,0
208,1,15,65,1,1,0.070516,1
209,2,18,90,0.068,0,0.25339,0
210,2,15,65,1,0,0.87178,0
211,1,18,65,0.5,1,0.035731,1
212,1,4,90,1,0,0.30337,1
213,2,18,65,0.5,1,0.3207,1
214,1,15,35,1,0,2.6619,0
215,2,4,90,1,0,2.654,0
216,2,15,35,1,1,0.30709,0
