Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
206,2,7,35,0.068,1,0.79565,0
207,2,10,65,0.068,0,8.1687,0
208,2,18,18,1,1,0.13328,0
209,1,4,25,0.5,0,0.7823,1
210,1,18,35,0.068,1,6.325,1
211,2,4,25,0.5,0,5.8946,1
212,1,21,75,0.5,1,1.1283,1
213,2,18,35,0.068,0,4.3467,1
214,2,21,75,0.5,1,1.481,1
215,2,18,90,0.068,1,1.2672,1
216,1,18,90,0.068,1,0.99722,1
