Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
67,1,4,25,1,0,3.0435,1
68,2,7,18,0.5,0,2.4714,1
69,2,4,90,1,0,2.0937,0
70,2,21,90,0.5,0,1.1353,0
71,2,18,65,0.5,0,1.0482,0
72,1,10,90,0.5,0,0.0003184,1
73,1,10,65,0.5,1,1.9028,0
74,2,10,35,0.5,0,3.0002,1
75,2,7,25,0.068,1,2.8995,0
76,2,18,35,1,0,1.1997,1
77,2,7,25,1,0,0.0008643,1
78,2,15,35,1,1,0.96553,0
79,2,4,25,1,0,5.8798,1
80,2,10,90,1,0,2.8654,0
81,2,10,65,0.068,0,1.9155,0
82,2,4,25,1,0,4.3124,1
83,2,10,90,0.5,1,2.5718,1
84,1,4,25,0.5,0,4.7855,1
85,1,18,65,0.5,1,1.6093,1
86,1,18,65,1,1,0.98188,1
87,1,21,25,0.068,1,1.8681,1
88,2,10,65,0.5,1,2.2984,1
89,1,21,75,1,0,0.4717,0
90,2,4,25,0.5,1,2.0501,0
91,1,21,90,1,0,2.1892,0
92,2,18,65,0.5,1,0.86584,1
93,2,18,65,1,0,0.97986,0
94,2,21,25,0.068,0,2.3129,1
95,1,10,35,0.068,0,2.1722,1
96,2,21,75,1,1,1.8562,1
97,1,21,65,0.5,1,0.89048,1
98,2,21,90,1,1,1.8925,1
99,1,18,35,0.5,0,1.8353,0
100,2,10,35,0.068,0,1.2956,1
101,2,21,65,0.5,0,4.3337,0
102,2,18,35,0.5,1,0.20156,0
103,2,15,35,0.068,1,1.5971,0
104,2,7,90,0.068,1,0.80439,1
105,2,15,75,0.068,0,0.65981,0
106,2,10,65,0.068,0,5.438,0
107,2,15,90,1,1,2.4204,1
108,1,15,35,0.068,0,4.195,0
109,2,7,18,0.068,0,2.1034,1
110,2,4,25,0.5,0,0.77437,1
111,1,7,90,0.068,0,3.0464,1
112,1,15,75,0.068,0,1.1877,0
113,1,10,65,0.068,1,1.9227,0
114,1,15,90,1,1,2.0561,1
115,2,15,90,0.068,0,1.9672,0
116,1,7,18,0.068,1,1.7254,0
117,2,15,18,0.068,0,0.058257,1
118,2,15,75,0.068,1,2.4078,1
119,2,18,65,0.068,1,3.0345,1
120,2,4,90,0.068,0,1.1641,0
121,1,4,25,0.5,0,1.0022,1
122,1,15,90,0.068,1,0.64647,1
123,1,15,18,0.068,0,0.57611,0
124,1,15,75,0.068,1,1.783,1
125,1,18,65,0.068,1,2.3253,1
126,2,21,25,1,0,2.0793,1
127,1,4,90,0.068,0,2.4104,1
128,1,21,25,1,1,1.9271,1
129,1,7,90,0.5,0,2.5627,1
130,2,7,90,0.5,0,1.9954,0
131,1,7,35,1,0,1.9224,1
132,1,4,25,0.068,0,1.5507,1
133,2,7,35,1,0,1.5987,1
134,2,4,25,0.068,0,1.7784,1
135,1,10,65,1,1,1.4425,0
136,2,10,65,1,1,2.9198,1
137,1,21,35,0.5,1,1.6599,1
138,1,10,35,1,1,1.1888,0
139,1,21,35,1,1,1.1322,1
140,1,15,75,1,1,0.72852,1
141,1,18,35,0.068,1,1.2638,1
142,1,7,18,0.5,0,3.1272,1
143,1,4,90,0.5,0,1.0295,1
144,2,21,35,0.5,0,1.8816,1
145,2,10,35,1,0,1.9889,1
146,2,21,35,1,0,2.0185,1
147,1,7,75,1,0,2.2242,1
148,1,10,35,1,0,1.541,1
149,1,21,75,0.5,1,2.3262,1
150,2,15,75,1,0,1.6825,0
151,2,18,35,0.068,0,2.5646,1
152,1,4,90,0.5,0,1.4922,1
153,1,4,25,1,0,1.04,1
154,2,7,18,0.5,0,2.9686,1
155,2,4,90,0.5,0,3.5273,0
156,1,7,35,0.068,0,2.0489,1
157,1,18,65,1,1,2.2202,1
158,1,15,18,1,1,2.2102,1
159,1,15,75,0.5,1,1.4149,1
160,1,7,90,1,0,2.1719,1
161,2,7,75,1,0,3.6613,0
162,1,4,25,0.068,1,1.491,0
163,2,10,35,1,1,4.8614,0
164,2,21,75,0.5,1,2.0893,1
165,1,21,65,0.068,1,1.9696,1
166,2,4,90,0.5,1,2.5275,1
167,2,4,25,1,0,2.0174,1
168,2,7,35,0.068,0,2.401,1
169,2,18,65,1,1,2.2118,1
170,2,15,18,1,0,1.1928,1
171,1,21,25,0.5,1,1.9143,1
172,1,18,75,0.5,1,1.4678,1
173,1,21,90,0.068,1,2.5349,1
174,2,15,75,0.5,1,1.101,1
175,2,7,90,1,0,1.84,0
176,2,4,25,0.068,0,1.7289,1
