Trial Number,TrialTypeN1S2,Nvalue,Svalue,time,KeyPressZsmallMgreater,ReactionTime,Accuracy
106,1,15,35,1,0,1.0948,0
107,1,18,18,0.5,1,0.62132,1
108,2,4,35,0.068,0,2.1115,1
109,1,4,65,1,0,0.88963,1
110,2,18,18,1,0,0.78655,1
111,1,10,90,0.5,0,1.0053,1
112,1,10,65,0.5,1,0.96451,0
113,2,10,35,0.068,0,0.67654,1
114,1,21,90,1,1,1.0004,1
115,1,15,75,0.5,1,0.67428,1
116,1,21,90,0.068,1,0.59845,1
117,2,21,65,1,1,0.89557,1
118,2,10,35,1,0,0.86713,1
119,2,15,35,1,0,0.61848,1
120,2,18,18,0.5,0,0.91057,1
121,2,4,65,1,0,1.4337,0
122,1,4,65,0.068,0,1.1885,1
123,1,7,90,1,0,0.85239,1
124,1,7,25,0.5,0,0.78579,1
125,2,10,90,0.5,1,0.98655,1
126,1,21,65,0.5,1,0.70581,1
127,1,10,65,0.068,0,0.95811,1
128,1,7,90,0.5,0,0.60121,1
129,1,7,25,0.5,0,0.42682,1
130,1,18,35,0.068,0,0.51817,0
131,1,4,65,1,0,0.44369,1
132,2,10,65,0.5,1,1.2346,1
133,1,7,25,0.5,0,0.32443,1
134,2,21,90,1,1,0.72001,1
135,2,15,75,0.5,1,1.0132,1
136,1,21,75,0.068,1,0.86743,1
137,2,21,90,0.068,1,0.72088,1
138,1,21,75,1,1,0.51132,1
139,2,4,65,0.068,0,0.57433,0
140,1,10,90,1,1,1.0324,0
141,2,7,90,1,1,0.54591,1
142,2,7,25,0.5,0,0.66652,1
143,2,21,65,0.5,1,0.79345,1
144,2,10,65,0.068,1,0.66434,1
145,2,7,90,0.5,1,0.7724,1
146,1,7,25,1,0,0.63195,1
147,1,15,75,0.068,1,0.54978,1
148,1,18,18,1,1,0.70298,1
149,2,7,25,0.5,0,0.54853,1
150,2,18,35,0.068,0,1.0662,1
151,1,18,75,0.5,1,0.64783,1
152,1,15,25,0.5,1,0.91449,1
153,1,4,18,0.5,0,1.6578,1
154,1,21,90,0.5,1,0.67441,1
155,1,10,65,0.5,1,0.65626,0
156,2,4,65,1,0,0.53185,0
157,2,7,25,0.5,0,0.90928,1
158,2,21,75,0.068,1,0.83356,1
159,1,21,65,1,1,0.58936,1
160,2,21,75,1,1,0.74161,1
161,1,15,75,0.5,1,1.0336,1
162,2,10,90,1,1,0.68459,1
163,2,7,25,1,0,0.4517,1
164,1,21,90,0.5,1,0.49933,1
165,1,21,90,0.5,1,0.40206,1
166,2,15,75,0.068,1,0.67227,1
167,1,15,18,0.5,0,0.37967,0
168,1,7,25,0.068,1,0.62553,0
169,2,18,18,1,0,0.66177,1
170,1,4,35,0.5,0,0.72577,1
171,1,21,65,0.5,1,0.35255,1
172,1,10,18,0.5,0,0.62862,1
173,2,18,75,0.5,1,0.70453,1
174,1,18,18,0.5,1,0.63772,1
175,2,15,25,0.5,1,0.52633,0
176,2,4,18,0.5,0,0.68779,1
177,2,21,90,0.5,1,0.39522,1
178,2,10,65,0.5,1,1.2495,1
179,1,4,18,1,0,0.38941,1
180,2,21,65,1,1,0.73457,1
181,2,15,75,0.5,1,0.60017,1
182,2,21,90,0.5,1,0.37412,1
183,1,21,90,0.068,1,0.71211,1
184,2,21,90,0.5,1,0.58864,1
185,2,15,18,0.5,0,0.76769,1
186,2,7,25,0.068,0,0.81357,1
187,1,18,18,0.068,0,0.59086,0
188,1,15,90,1,1,0.79892,1
189,2,4,35,0.5,0,0.79387,1
190,2,21,65,0.5,1,0.65488,1
191,1,18,18,0.068,0,0.57691,0
192,2,10,18,0.5,0,0.69984,1
193,1,15,18,0.068,1,0.90405,1
194,1,15,18,1,1,0.47684,1
195,2,18,18,0.5,0,0.6901,1
196,1,4,75,1,0,0.86025,1
197,2,4,18,1,0,0.78649,1
198,1,4,65,0.5,0,0.7442,1
199,2,21,90,0.068,1,0.78231,1
200,2,18,18,0.068,0,1.1597,1
201,1,10,35,1,1,1.0067,0
202,2,15,90,1,1,0.44775,1
203,2,18,18,0.068,0,0.86661,1
204,2,15,18,0.068,0,0.53413,1
205,2,15,18,1,0,0.53699,1
206,2,4,75,1,1,0.68765,1
207,1,21,65,0.068,1,0.89249,1
208,1,7,25,0.068,0,0.93844,1
209,1,7,90,0.068,0,0.67425,1
210,2,4,65,0.5,1,0.82591,1
211,2,10,35,1,0,0.8019,1
212,2,21,65,0.068,1,1.7806,1
213,2,7,25,0.068,0,1.0096,1
214,2,7,90,0.068,0,0.53831,0
215,1,7,25,1,0,0.84322,1
216,2,7,25,1,0,0.82449,1
